text_a,text_b,label,source
"SPIRAL WOUND GASKET 1"" 900# SS 304 WINDINGS WITH CENTERING RING","SPIRAL WOUND GASKET 1"" 300# SS 304 WINDINGS WITH CENTERING RING",0.0,SYNTHETIC_CRITICAL_CONFLICT
"GATE VALVE 4"" 600# SS 316L BOLTED BONNET","SS 316L GATE VALVE, DN100, 600#, BOLTED BONNET, STD: BS 1414",1.0,SYNTHETIC_MRO_CLUSTER
"GATE VALVE 4"" 600# SS 316L BOLTED BONNET","GATE VALVE 4"" 1500# SS 316L BOLTED BONNET",0.0,SYNTHETIC_CRITICAL_CONFLICT
"BALL VALVE 10"" CLASS 300 DUPLEX 2205 REDUCED BORE","DUPLEX 2205 BALL VALVE, 10"", 300#, REDUCED BORE, STD: ASME B16.34",1.0,SYNTHETIC_MRO_CLUSTER
"BALL VALVE 10"" CLASS 300 DUPLEX 2205 REDUCED BORE","BALL VALVE 10"" 300 LB SS 304 REDUCED BORE",0.0,SYNTHETIC_CRITICAL_CONFLICT
"BALL VALVE 8"" 900# ASTM A105 FULL BORE","ASTM A105 BALL VALVE, 8"", 900#, FULL BORE, STD: API 608",1.0,SYNTHETIC_MRO_CLUSTER
"BALL VALVE 8"" 900# ASTM A105 FULL BORE","BALL VALVE 8"" 600 LB ASTM A105 FULL BORE",0.0,SYNTHETIC_CRITICAL_CONFLICT
"BALL VALVE 12"" 1500# SS 316 FULL BORE","SS 316 BALL VALVE, 12"", 1500#, FULL BORE, STD: BS 5351",1.0,SYNTHETIC_MRO_CLUSTER
"BALL VALVE 12"" 1500# SS 316 FULL BORE","BALL VALVE 12"" 1500# DUPLEX 2205 FULL BORE",0.0,SYNTHETIC_CRITICAL_CONFLICT
SPIRAL WOUND GASKET 2 INCH CL 300 SS 316L WINDINGS WITH CS OUTER RING PTFE FILLER,"2"" SPIRAL WOUND GASKET PTFE FILLER 300# SS 316L WINDINGS WITH CS OUTER RING",1.0,SYNTHETIC_MRO_CLUSTER
SPIRAL WOUND GASKET 2 INCH CL 300 SS 316L WINDINGS WITH CS OUTER RING PTFE FILLER,SPIRAL WOUND GASKET 2IN 300 LB SS 304 WINDINGS PTFE FILLER,0.0,SYNTHETIC_CRITICAL_CONFLICT
"SPIRAL WOUND GASKET 8"" 900# MONEL 400 WITH INNER & OUTER RING","8"" SPIRAL WOUND GASKET WITH INNER & OUTER RING 900# MONEL 400",1.0,SYNTHETIC_MRO_CLUSTER
"SPIRAL WOUND GASKET 8"" 900# MONEL 400 WITH INNER & OUTER RING","SPIRAL WOUND GASKET 8"" 150LBS MONEL 400 WITH INNER & OUTER RING",0.0,SYNTHETIC_CRITICAL_CONFLICT
CENTRIFUGAL PUMP DN 100 X DN 80 40 BAR CAST IRON CI MULTI STAGE,"CAST IRON CI CENTRIFUGAL PUMP, DN 100 X DN 80, 40 BAR, MULTI STAGE, STD: API 610",1.0,SYNTHETIC_MRO_CLUSTER
CENTRIFUGAL PUMP DN 100 X DN 80 40 BAR CAST IRON CI MULTI STAGE,CENTRIFUGAL PUMP DN 100 X DN 80 16 BAR CAST IRON CI MULTI STAGE,0.0,SYNTHETIC_CRITICAL_CONFLICT
"STUD BOLT 3/4"" X 4.5"" CLASS 2A/2B ASTM A193 B8M WITH A194 8M ZINC PLATED","STUD BOLT ZINC PLATED RATING: CLASS 2A/2B SIZE: 3/4"" X 4.5"" MAT: ASTM A193 B8M WITH A194 8M",1.0,SYNTHETIC_MRO_CLUSTER
"STUD BOLT 3/4"" X 4.5"" CLASS 2A/2B ASTM A193 B8M WITH A194 8M ZINC PLATED","STUD BOLT 3/4"" X 4.5"" CLASS 2A/2B ASTM A320 L7 ZINC PLATED",0.0,SYNTHETIC_CRITICAL_CONFLICT
CENTRIFUGAL PUMP DN 50 X DN 32 16 BAR DUCTILE IRON DI SINGLE STAGE END SUCTION,"DUCTILE IRON DI CENTRIFUGAL PUMP, DN 50 X DN 32, 16 BAR, SINGLE STAGE END SUCTION, STD: ISO 2858",1.0,SYNTHETIC_MRO_CLUSTER
CENTRIFUGAL PUMP DN 50 X DN 32 16 BAR DUCTILE IRON DI SINGLE STAGE END SUCTION,CENTRIFUGAL PUMP DN 50 X DN 32 25 BAR DUCTILE IRON DI SINGLE STAGE END SUCTION,0.0,SYNTHETIC_CRITICAL_CONFLICT
"STUD BOLT 1/2"" X 2.5"" CLASS 2A/2B ASTM A320 L7 FULLY THREADED","ASTM A320 L7 STUD BOLT, 1/2"" X 2.5"", CLASS 2A/2B, FULLY THREADED, STD: ASME B18.2.2",1.0,SYNTHETIC_MRO_CLUSTER
"STUD BOLT 1/2"" X 2.5"" CLASS 2A/2B ASTM A320 L7 FULLY THREADED","STUD BOLT 1/2"" X 2.5"" CLASS 2A/2B ASTM A193 GRADE B7 WITH A194 2H FULLY THREADED",0.0,SYNTHETIC_CRITICAL_CONFLICT
"SEAMLESS PIPE 10"" SCH 40 ASTM A312 TP316L PLAIN ENDS","ASTM A312 TP316L SEAMLESS PIPE, 10"", SCH 40, PLAIN ENDS, STD: ASME B36.10M",1.0,SYNTHETIC_MRO_CLUSTER
"SEAMLESS PIPE 10"" SCH 40 ASTM A312 TP316L PLAIN ENDS","SEAMLESS PIPE 10"" SCH 40 ASTM A333 GRADE 6 PLAIN ENDS",0.0,SYNTHETIC_CRITICAL_CONFLICT
GATE VALVE 6 IN 1500# ASTM A350 LF2 RISING STEM,"GATE VALVE RISING STEM RATING: 1500# SIZE: 6"" MAT: ASTM A350 LF2",1.0,SYNTHETIC_MRO_CLUSTER
GATE VALVE 6 IN 1500# ASTM A350 LF2 RISING STEM,"GATE VALVE 6"" 900# ASTM A350 LF2 RISING STEM",0.0,SYNTHETIC_CRITICAL_CONFLICT
CENTRIFUGAL PUMP DN 80 X DN 50 16 BAR BRONZE MULTI STAGE,"BRONZE CENTRIFUGAL PUMP, DN 80 X DN 50, 16 BAR, MULTI STAGE, STD: API 610",1.0,SYNTHETIC_MRO_CLUSTER
CENTRIFUGAL PUMP DN 80 X DN 50 16 BAR BRONZE MULTI STAGE,CENTRIFUGAL PUMP DN 80 X DN 50 25 BAR BRONZE MULTI STAGE,0.0,SYNTHETIC_CRITICAL_CONFLICT
SEAMLESS PIPE 2 INCH SCH 160 ASTM A106 GRADE B SCH 160,2 IN SEAMLESS PIPE SCH 160 SCH 160 ASTM A106 GRADE B,1.0,SYNTHETIC_MRO_CLUSTER
SEAMLESS PIPE 2 INCH SCH 160 ASTM A106 GRADE B SCH 160,"SEAMLESS PIPE 2"" SCH 160 ASTM A312 TP316L SCH 160",0.0,SYNTHETIC_CRITICAL_CONFLICT
"SPIRAL WOUND GASKET 6"" 900# MONEL 400 GRAPHITE FILLER",SPIRAL WOUND GASKET GRAPHITE FILLER RATING: 900# SIZE: DN150 MAT: MONEL 400,1.0,SYNTHETIC_MRO_CLUSTER
"SPIRAL WOUND GASKET 6"" 900# MONEL 400 GRAPHITE FILLER",SPIRAL WOUND GASKET 6 INCH 600# MONEL 400 GRAPHITE FILLER,0.0,SYNTHETIC_CRITICAL_CONFLICT
"BALL VALVE 1-1/2"" 150 LB ASTM A350 LF2 FULL BORE","BALL VALVE FULL BORE RATING: 150 LB SIZE: 1-1/2"" MAT: ASTM A350 LF2",1.0,SYNTHETIC_MRO_CLUSTER
"BALL VALVE 1-1/2"" 150 LB ASTM A350 LF2 FULL BORE","BALL VALVE 1-1/2"" 300# ASTM A350 LF2 FULL BORE",0.0,SYNTHETIC_CRITICAL_CONFLICT
CENTRIFUGAL PUMP DN 100 X DN 80 16 BAR CAST IRON CI MULTI STAGE,CENTRIFUGAL PUMP MULTI STAGE RATING: 16 BAR SIZE: DN 100 X DN 80 MAT: CAST IRON CI,1.0,SYNTHETIC_MRO_CLUSTER
CENTRIFUGAL PUMP DN 100 X DN 80 16 BAR CAST IRON CI MULTI STAGE,CENTRIFUGAL PUMP DN 100 X DN 80 40 BAR CAST IRON CI MULTI STAGE,0.0,SYNTHETIC_CRITICAL_CONFLICT
CENTRIFUGAL PUMP DN 80 X DN 50 25 BAR BRONZE MULTI STAGE,"BRONZE CENTRIFUGAL PUMP, DN 80 X DN 50, 25 BAR, MULTI STAGE, STD: API 610",1.0,SYNTHETIC_MRO_CLUSTER
CENTRIFUGAL PUMP DN 80 X DN 50 25 BAR BRONZE MULTI STAGE,CENTRIFUGAL PUMP DN 80 X DN 50 16 BAR BRONZE MULTI STAGE,0.0,SYNTHETIC_CRITICAL_CONFLICT
CENTRIFUGAL PUMP DN 100 X DN 80 16 BAR CAST IRON CI HORIZONTAL SPLIT CASE,"CAST IRON CI CENTRIFUGAL PUMP, DN 100 X DN 80, 16 BAR, HORIZONTAL SPLIT CASE, STD: API 610",1.0,SYNTHETIC_MRO_CLUSTER
CENTRIFUGAL PUMP DN 100 X DN 80 16 BAR CAST IRON CI HORIZONTAL SPLIT CASE,CENTRIFUGAL PUMP DN 100 X DN 80 16 BAR SS 316 HORIZONTAL SPLIT CASE,0.0,SYNTHETIC_CRITICAL_CONFLICT
"GATE VALVE 10"" 150 LB SS 316L RISING STEM","GATE VALVE RISING STEM RATING: 150# SIZE: 10"" MAT: SS 316L",1.0,SYNTHETIC_MRO_CLUSTER
"GATE VALVE 10"" 150 LB SS 316L RISING STEM","GATE VALVE 10"" 600# SS 316L RISING STEM",0.0,SYNTHETIC_CRITICAL_CONFLICT
"WELD NECK FLANGE 8"" CL 300 ASTM A182 F316L RING TYPE JOINT","ASTM A182 F316L WELD NECK FLANGE, 8"", CL 300, RING TYPE JOINT, STD: ASME B16.47",1.0,SYNTHETIC_MRO_CLUSTER
"WELD NECK FLANGE 8"" CL 300 ASTM A182 F316L RING TYPE JOINT","WELD NECK FLANGE 8"" 1500# ASTM A182 F316L RING TYPE JOINT",0.0,SYNTHETIC_CRITICAL_CONFLICT
"STUD BOLT 1/2"" X 2.5"" CLASS 2A/2B ASTM A193 B8M WITH A194 8M FULLY THREADED","ASTM A193 B8M WITH A194 8M STUD BOLT, 1/2"" X 2.5"", CLASS 2A/2B, FULLY THREADED, STD: ASME B18.2.2",1.0,SYNTHETIC_MRO_CLUSTER
"STUD BOLT 1/2"" X 2.5"" CLASS 2A/2B ASTM A193 B8M WITH A194 8M FULLY THREADED","STUD BOLT 1/2"" X 2.5"" CLASS 2A/2B ASTM A320 L7 FULLY THREADED",0.0,SYNTHETIC_CRITICAL_CONFLICT
BALL VALVE 2IN CLASS 150 ASTM A350 LF2 REDUCED BORE,DN50 BALL VALVE REDUCED BORE 150# ASTM A350 LF2,1.0,SYNTHETIC_MRO_CLUSTER
BALL VALVE 2IN CLASS 150 ASTM A350 LF2 REDUCED BORE,BALL VALVE DN50 150 LB SS 316 REDUCED BORE,0.0,SYNTHETIC_CRITICAL_CONFLICT
GATE VALVE 3 INCH CL 300 ASTM A350 LF2 NON RISING STEM,GATE VALVE NON RISING STEM RATING: CLASS 300 SIZE: DN80 MAT: ASTM A350 LF2,1.0,SYNTHETIC_MRO_CLUSTER
GATE VALVE 3 INCH CL 300 ASTM A350 LF2 NON RISING STEM,GATE VALVE DN80 150# ASTM A350 LF2 NON RISING STEM,0.0,SYNTHETIC_CRITICAL_CONFLICT
"SPIRAL WOUND GASKET 1/2"" 900# SS 304 WINDINGS WITH INNER & OUTER RING","1/2"" SPIRAL WOUND GASKET WITH INNER & OUTER RING 900# SS 304 WINDINGS",1.0,SYNTHETIC_MRO_CLUSTER
"SPIRAL WOUND GASKET 1/2"" 900# SS 304 WINDINGS WITH INNER & OUTER RING","SPIRAL WOUND GASKET 1/2"" CL 600 SS 304 WINDINGS WITH INNER & OUTER RING",0.0,SYNTHETIC_CRITICAL_CONFLICT
GATE VALVE 4IN CLASS 300 ASTM A216 WCB BOLTED BONNET,GATE VALVE BOLTED BONNET RATING: 300# SIZE: DN100 MAT: ASTM A216 WCB,1.0,SYNTHETIC_MRO_CLUSTER
GATE VALVE 4IN CLASS 300 ASTM A216 WCB BOLTED BONNET,"GATE VALVE 4"" 1500# ASTM A216 WCB BOLTED BONNET",0.0,SYNTHETIC_CRITICAL_CONFLICT
WELD NECK FLANGE 6 INCH 300# ASTM A182 F316L RING TYPE JOINT,"ASTM A182 F316L WELD NECK FLANGE, 6"", 300LBS, RING TYPE JOINT, STD: ASME B16.47",1.0,SYNTHETIC_MRO_CLUSTER
WELD NECK FLANGE 6 INCH 300# ASTM A182 F316L RING TYPE JOINT,WELD NECK FLANGE 6IN 1500# ASTM A182 F316L RING TYPE JOINT,0.0,SYNTHETIC_CRITICAL_CONFLICT
BLIND FLANGE DN150 CLASS 300 ASTM A350 LF2 SMOOTH FINISH,"BLIND FLANGE SMOOTH FINISH RATING: 300 LB SIZE: 6"" MAT: ASTM A350 LF2",1.0,SYNTHETIC_MRO_CLUSTER
BLIND FLANGE DN150 CLASS 300 ASTM A350 LF2 SMOOTH FINISH,"BLIND FLANGE 6"" CLASS 600 ASTM A350 LF2 SMOOTH FINISH",0.0,SYNTHETIC_CRITICAL_CONFLICT
CENTRIFUGAL PUMP DN 100 X DN 80 25 BAR STAINLESS STEEL 316 MULTI STAGE,CENTRIFUGAL PUMP MULTI STAGE RATING: 25 BAR SIZE: DN 100 X DN 80 MAT: STAINLESS STEEL 316,1.0,SYNTHETIC_MRO_CLUSTER
CENTRIFUGAL PUMP DN 100 X DN 80 25 BAR STAINLESS STEEL 316 MULTI STAGE,CENTRIFUGAL PUMP DN 100 X DN 80 16 BAR STAINLESS STEEL 316 MULTI STAGE,0.0,SYNTHETIC_CRITICAL_CONFLICT
"STUD BOLT 1/2"" X 2.5"" CLASS 2A/2B ASTM A193 B8M WITH A194 8M WITH 2 HEAVY HEX NUTS","STUD BOLT WITH 2 HEAVY HEX NUTS RATING: CLASS 2A/2B SIZE: 1/2"" X 2.5"" MAT: ASTM A193 B8M WITH A194 8M",1.0,SYNTHETIC_MRO_CLUSTER
"STUD BOLT 1/2"" X 2.5"" CLASS 2A/2B ASTM A193 B8M WITH A194 8M WITH 2 HEAVY HEX NUTS","STUD BOLT 1/2"" X 2.5"" CLASS 2A/2B ASTM A193 GRADE B7 WITH A194 2H WITH 2 HEAVY HEX NUTS",0.0,SYNTHETIC_CRITICAL_CONFLICT
"GATE VALVE 2"" 150 LB ASTM A217 WC6 BOLTED BONNET",GATE VALVE BOLTED BONNET RATING: CL 150 SIZE: 2IN MAT: ASTM A217 WC6,1.0,SYNTHETIC_MRO_CLUSTER
"GATE VALVE 2"" 150 LB ASTM A217 WC6 BOLTED BONNET","GATE VALVE 2"" 600# ASTM A217 WC6 BOLTED BONNET",0.0,SYNTHETIC_CRITICAL_CONFLICT
GATE VALVE 4 IN CLASS 300 ASTM A217 WC6 RISING STEM,GATE VALVE RISING STEM RATING: CL 300 SIZE: 4IN MAT: ASTM A217 WC6,1.0,SYNTHETIC_MRO_CLUSTER
GATE VALVE 4 IN CLASS 300 ASTM A217 WC6 RISING STEM,GATE VALVE DN100 600LBS ASTM A217 WC6 RISING STEM,0.0,SYNTHETIC_CRITICAL_CONFLICT
BALL VALVE 3 INCH 150# ASTM A216 WCB FULL BORE,DN80 BALL VALVE FULL BORE 150 LB ASTM A216 WCB,1.0,SYNTHETIC_MRO_CLUSTER
BALL VALVE 3 INCH 150# ASTM A216 WCB FULL BORE,BALL VALVE 3 IN 300LBS ASTM A216 WCB FULL BORE,0.0,SYNTHETIC_CRITICAL_CONFLICT
"GATE VALVE 4"" 600 LB ASTM A216 WCB NON RISING STEM","GATE VALVE NON RISING STEM RATING: CLASS 600 SIZE: 4"" MAT: ASTM A216 WCB",1.0,SYNTHETIC_MRO_CLUSTER
"GATE VALVE 4"" 600 LB ASTM A216 WCB NON RISING STEM",GATE VALVE 4 IN 600# ASTM A350 LF2 NON RISING STEM,0.0,SYNTHETIC_CRITICAL_CONFLICT
"WELD NECK FLANGE 2"" 300# ASTM A182 F304L RING TYPE JOINT",WELD NECK FLANGE RING TYPE JOINT RATING: CL 300 SIZE: 2 IN MAT: ASTM A182 F304L,1.0,SYNTHETIC_MRO_CLUSTER
"WELD NECK FLANGE 2"" 300# ASTM A182 F304L RING TYPE JOINT",WELD NECK FLANGE 2IN 300 LB ASTM A350 LF2 RING TYPE JOINT,0.0,SYNTHETIC_CRITICAL_CONFLICT
"SPIRAL WOUND GASKET 4"" 900# SS 304 WINDINGS WITH INNER & OUTER RING",SPIRAL WOUND GASKET WITH INNER & OUTER RING RATING: 900# SIZE: 4IN MAT: SS 304 WINDINGS,1.0,SYNTHETIC_MRO_CLUSTER
"SPIRAL WOUND GASKET 4"" 900# SS 304 WINDINGS WITH INNER & OUTER RING",SPIRAL WOUND GASKET 4IN 600LBS SS 304 WINDINGS WITH INNER & OUTER RING,0.0,SYNTHETIC_CRITICAL_CONFLICT
"BALL VALVE 1-1/2"" 1500# ASTM A216 WCB 3-PIECE","ASTM A216 WCB BALL VALVE, 1-1/2"", 1500#, 3-PIECE, STD: API 6D",1.0,SYNTHETIC_MRO_CLUSTER
"BALL VALVE 1-1/2"" 1500# ASTM A216 WCB 3-PIECE","BALL VALVE 1-1/2"" 1500# ASTM A105 3-PIECE",0.0,SYNTHETIC_CRITICAL_CONFLICT
SPIRAL WOUND GASKET 3 IN 300# MONEL 400 PTFE FILLER,"MONEL 400 SPIRAL WOUND GASKET, 3 INCH, 300LBS, PTFE FILLER, STD: ASME B16.20",1.0,SYNTHETIC_MRO_CLUSTER
SPIRAL WOUND GASKET 3 IN 300# MONEL 400 PTFE FILLER,"SPIRAL WOUND GASKET 3"" 150 LB MONEL 400 PTFE FILLER",0.0,SYNTHETIC_CRITICAL_CONFLICT
CENTRIFUGAL PUMP DN 50 X DN 32 40 BAR STAINLESS STEEL 316 MULTI STAGE,DN 50 X DN 32 CENTRIFUGAL PUMP MULTI STAGE 40 BAR STAINLESS STEEL 316,1.0,SYNTHETIC_MRO_CLUSTER
CENTRIFUGAL PUMP DN 50 X DN 32 40 BAR STAINLESS STEEL 316 MULTI STAGE,CENTRIFUGAL PUMP DN 50 X DN 32 16 BAR STAINLESS STEEL 316 MULTI STAGE,0.0,SYNTHETIC_CRITICAL_CONFLICT
"STUD BOLT 7/8"" X 5.5"" CLASS 2A/2B ASTM A193 B8M WITH A194 8M ZINC PLATED","STUD BOLT ZINC PLATED RATING: CLASS 2A/2B SIZE: 7/8"" X 5.5"" MAT: ASTM A193 B8M WITH A194 8M",1.0,SYNTHETIC_MRO_CLUSTER
"STUD BOLT 7/8"" X 5.5"" CLASS 2A/2B ASTM A193 B8M WITH A194 8M ZINC PLATED","STUD BOLT 7/8"" X 5.5"" CLASS 2A/2B ASTM A320 L7 ZINC PLATED",0.0,SYNTHETIC_CRITICAL_CONFLICT
WELD NECK FLANGE 4IN 150# ASTM A182 F304L RAISED FACE,"4"" WELD NECK FLANGE RAISED FACE 150# ASTM A182 F304L",1.0,SYNTHETIC_MRO_CLUSTER
WELD NECK FLANGE 4IN 150# ASTM A182 F304L RAISED FACE,"WELD NECK FLANGE 4"" 150 LB ASTM A350 LF2 RAISED FACE",0.0,SYNTHETIC_CRITICAL_CONFLICT
"WELD NECK FLANGE 1"" CLASS 600 ASTM A182 F316L RING TYPE JOINT","WELD NECK FLANGE RING TYPE JOINT RATING: CL 600 SIZE: 1"" MAT: ASTM A182 F316L",1.0,SYNTHETIC_MRO_CLUSTER
"WELD NECK FLANGE 1"" CLASS 600 ASTM A182 F316L RING TYPE JOINT","WELD NECK FLANGE 1"" 900# ASTM A182 F316L RING TYPE JOINT",0.0,SYNTHETIC_CRITICAL_CONFLICT
"SEAMLESS PIPE 6"" SCH STD ASTM A333 GRADE 6 SCH 40","ASTM A333 GRADE 6 SEAMLESS PIPE, 6 IN, SCH STD, SCH 40, STD: API 5L",1.0,SYNTHETIC_MRO_CLUSTER
"SEAMLESS PIPE 6"" SCH STD ASTM A333 GRADE 6 SCH 40","SEAMLESS PIPE 6"" SCH 160 ASTM A333 GRADE 6 SCH 40",0.0,SYNTHETIC_CRITICAL_CONFLICT
"BALL VALVE 4"" 1500# ASTM A216 WCB 3-PIECE","ASTM A216 WCB BALL VALVE, 4"", 1500#, 3-PIECE, STD: API 608",1.0,SYNTHETIC_MRO_CLUSTER
"BALL VALVE 4"" 1500# ASTM A216 WCB 3-PIECE","BALL VALVE 4"" 1500# ASTM A105 3-PIECE",0.0,SYNTHETIC_CRITICAL_CONFLICT
"GATE VALVE 4"" 300# ASTM A217 WC6 NON RISING STEM","ASTM A217 WC6 GATE VALVE, 4"", 300#, NON RISING STEM, STD: BS 1414",1.0,SYNTHETIC_MRO_CLUSTER
"GATE VALVE 4"" 300# ASTM A217 WC6 NON RISING STEM","GATE VALVE 4"" 300 LB ASTM A350 LF2 NON RISING STEM",0.0,SYNTHETIC_CRITICAL_CONFLICT
CENTRIFUGAL PUMP DN 100 X DN 80 25 BAR DUCTILE IRON DI MULTI STAGE,CENTRIFUGAL PUMP MULTI STAGE RATING: 25 BAR SIZE: DN 100 X DN 80 MAT: DUCTILE IRON DI,1.0,SYNTHETIC_MRO_CLUSTER
CENTRIFUGAL PUMP DN 100 X DN 80 25 BAR DUCTILE IRON DI MULTI STAGE,CENTRIFUGAL PUMP DN 100 X DN 80 25 BAR BRONZE MULTI STAGE,0.0,SYNTHETIC_CRITICAL_CONFLICT
"SEAMLESS PIPE 6"" SCH 40 API 5L GRADE B PLAIN ENDS","API 5L GRADE B SEAMLESS PIPE, 6 INCH, SCH 40, PLAIN ENDS, STD: API 5L",1.0,SYNTHETIC_MRO_CLUSTER
"SEAMLESS PIPE 6"" SCH 40 API 5L GRADE B PLAIN ENDS","SEAMLESS PIPE 6"" SCH 80 API 5L GRADE B PLAIN ENDS",0.0,SYNTHETIC_CRITICAL_CONFLICT
"STUD BOLT 7/8"" X 5.5"" CLASS 2A/2B ASTM A193 B8M WITH A194 8M ZINC PLATED","STUD BOLT ZINC PLATED RATING: CLASS 2A/2B SIZE: 7/8"" X 5.5"" MAT: ASTM A193 B8M WITH A194 8M",1.0,SYNTHETIC_MRO_CLUSTER
"STUD BOLT 7/8"" X 5.5"" CLASS 2A/2B ASTM A193 B8M WITH A194 8M ZINC PLATED","STUD BOLT 7/8"" X 5.5"" CLASS 2A/2B ASTM A320 L7 ZINC PLATED",0.0,SYNTHETIC_CRITICAL_CONFLICT
CENTRIFUGAL PUMP DN 50 X DN 32 25 BAR CAST IRON CI HORIZONTAL SPLIT CASE,DN 50 X DN 32 CENTRIFUGAL PUMP HORIZONTAL SPLIT CASE 25 BAR CAST IRON CI,1.0,SYNTHETIC_MRO_CLUSTER
CENTRIFUGAL PUMP DN 50 X DN 32 25 BAR CAST IRON CI HORIZONTAL SPLIT CASE,CENTRIFUGAL PUMP DN 50 X DN 32 16 BAR CAST IRON CI HORIZONTAL SPLIT CASE,0.0,SYNTHETIC_CRITICAL_CONFLICT
"STUD BOLT 1"" X 6.5"" CLASS 2A/2B ASTM A193 GRADE B7 WITH A194 2H ZINC PLATED","STUD BOLT ZINC PLATED RATING: CLASS 2A/2B SIZE: 1"" X 6.5"" MAT: ASTM A193 GRADE B7 WITH A194 2H",1.0,SYNTHETIC_MRO_CLUSTER
"STUD BOLT 1"" X 6.5"" CLASS 2A/2B ASTM A193 GRADE B7 WITH A194 2H ZINC PLATED","STUD BOLT 1"" X 6.5"" CLASS 2A/2B ASTM A193 B8M WITH A194 8M ZINC PLATED",0.0,SYNTHETIC_CRITICAL_CONFLICT
"WELD NECK FLANGE 2"" 1500# ASTM A105 FLAT FACE","ASTM A105 WELD NECK FLANGE, 2"", 1500#, FLAT FACE, STD: ASME B16.47",1.0,SYNTHETIC_MRO_CLUSTER
"WELD NECK FLANGE 2"" 1500# ASTM A105 FLAT FACE",WELD NECK FLANGE 2IN 900# ASTM A105 FLAT FACE,0.0,SYNTHETIC_CRITICAL_CONFLICT
"BALL VALVE 1/2"" 1500# SS 316 TRUNNION MOUNTED","SS 316 BALL VALVE, 1/2"", 1500#, TRUNNION MOUNTED, STD: BS 5351",1.0,SYNTHETIC_MRO_CLUSTER
"BALL VALVE 1/2"" 1500# SS 316 TRUNNION MOUNTED","BALL VALVE 1/2"" 1500# ASTM A350 LF2 TRUNNION MOUNTED",0.0,SYNTHETIC_CRITICAL_CONFLICT
"GATE VALVE 10"" 600# ASTM A216 WCB RISING STEM","10"" GATE VALVE RISING STEM 600# ASTM A216 WCB",1.0,SYNTHETIC_MRO_CLUSTER
"GATE VALVE 10"" 600# ASTM A216 WCB RISING STEM","GATE VALVE 10"" CL 150 ASTM A216 WCB RISING STEM",0.0,SYNTHETIC_CRITICAL_CONFLICT
GATE VALVE 4IN 600# ASTM A216 WCB WEDGE TYPE,"4"" GATE VALVE WEDGE TYPE 600# ASTM A216 WCB",1.0,SYNTHETIC_MRO_CLUSTER
GATE VALVE 4IN 600# ASTM A216 WCB WEDGE TYPE,GATE VALVE DN100 600# SS 316L WEDGE TYPE,0.0,SYNTHETIC_CRITICAL_CONFLICT
WELD NECK FLANGE 6 IN 300LBS ASTM A105 RING TYPE JOINT,6 IN WELD NECK FLANGE RING TYPE JOINT CLASS 300 ASTM A105,1.0,SYNTHETIC_MRO_CLUSTER
WELD NECK FLANGE 6 IN 300LBS ASTM A105 RING TYPE JOINT,WELD NECK FLANGE 6 IN 600# ASTM A105 RING TYPE JOINT,0.0,SYNTHETIC_CRITICAL_CONFLICT
"WELD NECK FLANGE 12"" CL 600 ASTM A105 RAISED FACE","12"" WELD NECK FLANGE RAISED FACE CL 600 ASTM A105",1.0,SYNTHETIC_MRO_CLUSTER
"WELD NECK FLANGE 12"" CL 600 ASTM A105 RAISED FACE","WELD NECK FLANGE 12"" 1500# ASTM A105 RAISED FACE",0.0,SYNTHETIC_CRITICAL_CONFLICT
"BALL VALVE 12"" 300# SS 316 FLOATING","12"" BALL VALVE FLOATING 300# SS 316",1.0,SYNTHETIC_MRO_CLUSTER
"BALL VALVE 12"" 300# SS 316 FLOATING","BALL VALVE 12"" 300 LB ASTM A105 FLOATING",0.0,SYNTHETIC_CRITICAL_CONFLICT
"SPIRAL WOUND GASKET 10"" 300# SS 304 WINDINGS GRAPHITE FILLER","SS 304 WINDINGS SPIRAL WOUND GASKET, 10"", 300LBS, GRAPHITE FILLER, STD: ASME B16.20",1.0,SYNTHETIC_MRO_CLUSTER
"SPIRAL WOUND GASKET 10"" 300# SS 304 WINDINGS GRAPHITE FILLER","SPIRAL WOUND GASKET 10"" CL 600 SS 304 WINDINGS GRAPHITE FILLER",0.0,SYNTHETIC_CRITICAL_CONFLICT
"WELD NECK FLANGE 12"" 900# ASTM A105 RING TYPE JOINT","ASTM A105 WELD NECK FLANGE, 12"", 900#, RING TYPE JOINT, STD: DIN 2633",1.0,SYNTHETIC_MRO_CLUSTER
"WELD NECK FLANGE 12"" 900# ASTM A105 RING TYPE JOINT","WELD NECK FLANGE 12"" 900# ASTM A350 LF2 RING TYPE JOINT",0.0,SYNTHETIC_CRITICAL_CONFLICT
CENTRIFUGAL PUMP DN 50 X DN 32 25 BAR SST 316 HORIZONTAL SPLIT CASE,"STAINLESS STEEL 316 CENTRIFUGAL PUMP, DN 50 X DN 32, 25 BAR, HORIZONTAL SPLIT CASE, STD: API 610",1.0,SYNTHETIC_MRO_CLUSTER
CENTRIFUGAL PUMP DN 50 X DN 32 25 BAR SST 316 HORIZONTAL SPLIT CASE,CENTRIFUGAL PUMP DN 50 X DN 32 40 BAR S.S. 316 HORIZONTAL SPLIT CASE,0.0,SYNTHETIC_CRITICAL_CONFLICT
WELD NECK FLANGE 3IN 300# ASTM A350 LF2 FLAT FACE,3 INCH WELD NECK FLANGE FLAT FACE CLASS 300 ASTM A350 LF2,1.0,SYNTHETIC_MRO_CLUSTER
